95,35.5,3.81,99.45000000000003
95,35.5,3.81,99.45000000000003
70,30,3.7,100
70,30,3.7,100
70,30,3.7,100
70,30,3.7,100
70,30,3.7,100
70,30,3.7,100
70,30,3.7,100
70,30,3.7,100
70,30,3.7,100
70,30,3.7,100
80,31,3.75,99.9
80,31,3.75,99.9
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
90,32,3.8,99.80000000000001
85,32.5,3.77,99.75000000000001
85,32.5,3.77,99.75000000000001
80,33.0,3.74,99.70000000000002
80,33.0,3.74,99.70000000000002
75,33.5,3.7100000000000004,99.65000000000002
75,33.5,3.7100000000000004,99.65000000000002
70,34.0,3.6800000000000006,99.60000000000002
70,34.0,3.6800000000000006,99.60000000000002
65,34.5,3.650000000000001,99.55000000000003
65,34.5,3.650000000000001,99.55000000000003
